 Init_Win_bytes_forward, Fwd IAT Total, Fwd IAT Max, Destination Port, Fwd IAT Mean, Fwd Header Length, Flow IAT Max, Flow Duration, Fwd Packets/s, Total Length of Fwd Packets, Subflow Fwd Bytes, Fwd Packet Length Mean, Avg Fwd Segment Size, Fwd Packet Length Max, Flow IAT Mean, Flow Packets/s, Max Packet Length, Packet Length Mean, Fwd IAT Min, Bwd Packet Length Mean, Average Packet Size, Avg Bwd Segment Size, Bwd Packet Length Max, Total Length of Bwd Packets, Subflow Bwd Bytes, Packet Length Variance, Packet Length Std, Flow IAT Min, min_seg_size_forward, Fwd Packet Length Std, Label
65535,972,666,80,486.0,72,666,1219,2461.033634,336,336,112.0,112.0,336,203.1666667,5742.411813,935,158.875,306,233.75,181.5714286,233.75,935,935,935,112170.125,334.918087,8,20,193.9896904,DDOS attack-HOIC
2052,483,483,8080,483.0,40,483,483,4140.786749,0,0,0.0,0.0,0,483.0,4140.786749,0,0.0,483,0.0,0.0,0.0,0,0,0,0.0,0.0,483,20,0.0,Bot
32738,1321,1321,80,1321.0,40,1321,1321,1514.004542,0,0,0.0,0.0,0,1321.0,1514.004542,0,0.0,1321,0.0,0.0,0.0,0,0,0,0.0,0.0,1321,20,0.0,DDOS attack-HOIC
8192,600,546,8080,300.0,72,10819,11952,251.0040161,326,326,108.6666667,108.6666667,326,1992.0,585.6760375,326,56.875,54,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878,Bot
26883,0,0,21,0.0,40,31,31,32258.06452,0,0,0.0,0.0,0,31.0,64516.12903,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,31,40,0.0,DoS attacks-SlowHTTPTest
65535,16171,15803,80,8085.5,72,15803,16635,180.342651,314,314,104.6666667,104.6666667,314,2772.5,420.7995191,935,156.125,368,233.75,178.4285714,233.75,935,935,935,111117.2679,333.3425683,4,20,181.2879845,DDOS attack-HOIC
26883,108263778,53264485,80,8327982.92307692,456,53264485,108263803,0.1293137652,2530,2530,180.7142857143,180.7142857143,230,6766487.6875,0.1570238577,230,140.5555555556,144,0.0,148.8235294118,0.0,0,0,0,13311.4379084967,115.375204912,5,32,97.9375221341,DoS attacks-Slowloris
226,1894763,1894763,80,1894763.0,64,1894763,1894763,1.0555409832,0,0,0.0,0.0,0,1894763.0,1.0555409832,0,0.0,1894763,0.0,0.0,0.0,0,0,0,0.0,0.0,1894763,32,0.0,DoS attacks-GoldenEye
-1,120000000,639227,80,981.1576349,977152,639227,119841537,1019.212562,3908608,3908608,32.0,32.0,32,981.1576349,1019.212562,32,32.0,0,0.0,32.00026199,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,21,21,47619.0476190476,0,0,0.0,0.0,0,21.0,95238.0952380952,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,FTP-BruteForce
32738,1744,1744,80,1744.0,40,1744,1744,1146.788991,0,0,0.0,0.0,0,1744.0,1146.788991,0,0.0,1744,0.0,0.0,0.0,0,0,0,0.0,0.0,1744,20,0.0,DDOS attack-HOIC
2049,10500000,10500000,80,10500000.0,40,10500000,10465839,0.191097914,0,0,0.0,0.0,0,10500000.0,0.191097914,0,0.0,10500000,0.0,0.0,0.0,0,0,0,0.0,0.0,10500000,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,1,1,1000000.0,0,0,0.0,0.0,0,1.0,2000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,40,0.0,FTP-BruteForce
-1,0,0,53,0.0,8,1033,1033,968.054211,40,40,40.0,40.0,40,1033.0,1936.108422,139,73.0,0,139.0,109.5,139.0,139,139,139,3267.0,57.15767665,1033,8,0.0,Infilteration
225,30657,30657,80,30657.0,64,30657,30657,65.23795544,0,0,0.0,0.0,0,30657.0,65.23795544,0,0.0,30657,0.0,0.0,0.0,0,0,0,0.0,0.0,30657,32,0.0,DoS attacks-Hulk
-1,0,0,53,0.0,8,1737,1737,575.7052389,37,37,37.0,37.0,37,1737.0,1151.410478,113,62.33333333,0,113.0,93.5,113.0,113,113,113,1925.333333,43.87862046,1737,8,0.0,Infilteration
26883,0,0,21,0.0,40,22,22,45454.54545,0,0,0.0,0.0,0,22.0,90909.09091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,22,40,0.0,DoS attacks-SlowHTTPTest
32738,3045,3045,80,3045.0,40,3045,3045,656.8144499,0,0,0.0,0.0,0,3045.0,656.8144499,0,0.0,3045,0.0,0.0,0.0,0,0,0,0.0,0.0,3045,20,0.0,DDOS attack-HOIC
63964,153,153,53666,153.0,40,153,153,13071.8954248366,0,0,0.0,0.0,0,153.0,13071.8954248366,0,0.0,153,0.0,0.0,0.0,0,0,0,0.0,0.0,153,20,0.0,Benign
-1,0,0,53,0.0,8,326,326,3067.484663,36,36,36.0,36.0,36,326.0,6134.969325,52,41.33333333,0,52.0,62.0,52.0,52,52,52,85.33333333,9.237604307,326,8,0.0,Infilteration
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
8192,579,481,8080,289.5,72,12325,13252,226.3809236,326,326,108.6666667,108.6666667,326,2208.666667,528.2221551,326,56.875,98,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878,Bot
-1,120000000,649950,80,1003.514778,953616,649950,119619965,996.5058926,3814464,3814464,32.0,32.0,32,1003.514778,996.5058926,32,32.0,1,0.0,32.00026845,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
2049,37400000,37400000,80,37400000.0,40,37400000,37364454,0.053526809,0,0,0.0,0.0,0,37400000.0,0.053526809,0,0.0,37400000,0.0,0.0,0.0,0,0,0,0.0,0.0,37400000,20,0.0,DDoS attacks-LOIC-HTTP
26883,365128,95520,22,17387.0476190476,712,95520,365195,60.2417886335,1960,1960,89.0909090909,89.0909090909,640,8492.9069767442,120.4835772669,976,102.7777777778,327,121.1363636364,105.1136363636,121.1363636364,976,2665,2665,41512.6767676768,203.7465994015,4,32,137.9533769037,SSH-Bruteforce
8192,340,331,80,170.0,72,1011628,1011991,2.964453241,20,20,6.666666667,6.666666667,20,168665.1667,6.917057563,964,123.0,9,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,6,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,559,509,8080,279.5,72,9404,10332,290.3600465,326,326,108.6666667,108.6666667,326,1722.0,677.5067751,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878,Bot
211,0,0,80,0.0,32,4617,4621,216.4033758927,0,0,0.0,0.0,0,2310.5,649.210127678,516,129.0,0,258.0,172.0,258.0,516,516,516,66564.0,258.0,4,32,0.0,DoS attacks-Slowloris
26883,3024043,2016264,80,1512021.5,120,2016264,3024043,0.9920493855,0,0,0.0,0.0,0,1512021.5,0.9920493855,0,0.0,1007779,0.0,0.0,0.0,0,0,0,0.0,0.0,1007779,40,0.0,DoS attacks-Slowloris
8192,3425794,1148050,3389,380643.77777777775,212,992321,3425794,2.919031325292764,1144,1144,114.4,114.4,677,214112.125,4.9623532529977,1173,151.38888888888889,3,225.8571428571429,160.2941176470588,225.8571428571429,1173,1581,1581,93049.31045751636,305.0398506056485,3,20,209.89690591123804,Benign
2052,504,504,8080,504.0,40,504,504,3968.253968,0,0,0.0,0.0,0,504.0,3968.253968,0,0.0,504,0.0,0.0,0.0,0,0,0,0.0,0.0,504,20,0.0,Bot
226,1978132,1978132,80,1978132.0,64,1978132,1978132,1.011054874,0,0,0.0,0.0,0,1978132.0,1.011054874,0,0.0,1978132,0.0,0.0,0.0,0,0,0,0.0,0.0,1978132,32,0.0,DoS attacks-GoldenEye
-1,120000000,922393,80,1352.949759,709552,922393,119997173,739.1340794,2838208,2838208,32.0,32.0,32,1352.949759,739.1340794,32,32.0,1,0.0,32.00036079,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
211,99999815,99999815,80,99999815.0,64,99999814,99999817,0.0200000366,16,16,8.0,8.0,8,33333272.3333333,0.0400000732,8,4.8,99999815,0.0,6.0,0.0,0,0,0,19.2,4.38178046,1,32,0.0,DoS attacks-Slowloris
2052,448,448,8080,448.0,40,448,448,4464.285714,0,0,0.0,0.0,0,448.0,4464.285714,0,0.0,448,0.0,0.0,0.0,0,0,0,0.0,0.0,448,20,0.0,Bot
253,335116,163350,31808,83779.0,100,92083,335116,14.9202067344,3488,3488,697.6,697.6,1168,37235.1111111111,29.8404134688,1168,445.0909090909,150,134.4,489.6,134.4,560,672,672,193629.090909091,440.0330566095,150,20,452.9158862305,Brute Force -Web
2052,500,500,8080,500.0,40,500,500,4000.0,0,0,0.0,0.0,0,500.0,4000.0,0,0.0,500,0.0,0.0,0.0,0,0,0,0.0,0.0,500,20,0.0,Bot
2053,107,107,80,107.0,40,107,107,18691.5887850467,0,0,0.0,0.0,0,107.0,18691.5887850467,0,0.0,107,0.0,0.0,0.0,0,0,0,0.0,0.0,107,20,0.0,Brute Force -XSS
16384,226315,226315,3389,226315.0,40,226218,226315,8.83724012990743,0,0,0.0,0.0,0,113157.5,13.255860194861146,0,0.0,226315,0.0,0.0,0.0,0,0,0,0.0,0.0,97,20,0.0,Benign
225,706,706,80,706.0,64,706,706,2832.86119,0,0,0.0,0.0,0,706.0,2832.86119,0,0.0,706,0.0,0.0,0.0,0,0,0,0.0,0.0,706,32,0.0,DoS attacks-Hulk
26883,289070,152179,80,72267.5,168,152179,289070,17.2968485142,517,517,103.4,103.4,517,41295.7142857143,27.6749576227,662,131.0,285,220.6666666667,147.375,220.6666666667,662,662,662,68885.5,262.4604732145,4,32,231.2094288735,DoS attacks-GoldenEye
-1,79549,79549,53,79549.0,16,79271,79973,25.00844035,66,66,33.0,33.0,33,26657.66667,50.0168807,49,39.4,79549,49.0,49.25,49.0,49,98,98,76.8,8.76356092,278,8,0.0,Infilteration
2052,483,483,8080,483.0,40,483,483,4140.786749,0,0,0.0,0.0,0,483.0,4140.786749,0,0.0,483,0.0,0.0,0.0,0,0,0,0.0,0.0,483,20,0.0,Bot
255,176,176,80,176.0,40,176,176,11363.63636,0,0,0.0,0.0,0,176.0,11363.63636,0,0.0,176,0.0,0.0,0.0,0,0,0,0.0,0.0,176,20,0.0,Infilteration
-1,0,0,53,0.0,8,229,229,4366.812227,37,37,37.0,37.0,37,229.0,8733.624454,53,42.33333333,0,53.0,63.5,53.0,53,53,53,85.33333333,9.237604307,229,8,0.0,Infilteration
237,3,2,52902,1.5,60,2,3,1000000.0,31,31,10.3333333333,10.3333333333,31,1.5,1000000.0,31,7.75,1,0.0,10.3333333333,0.0,0,0,0,240.25,15.5,1,20,17.8978583449,Benign
65535,11595,11306,80,5797.5,72,22896,34514,86.92124935,365,365,121.6666667,121.6666667,365,5752.333333,202.8162485,935,162.5,289,233.75,185.7142857,233.75,935,935,935,113742.8571,337.2578496,3,20,210.7328483,DDOS attack-HOIC
2051,23,23,80,23.0,40,23,23,86956.5217391304,0,0,0.0,0.0,0,23.0,86956.5217391304,0,0.0,23,0.0,0.0,0.0,0,0,0,0.0,0.0,23,20,0.0,SQL Injection
2047,128,128,80,128.0,40,128,128,15625.0,0,0,0.0,0.0,0,128.0,15625.0,0,0.0,128,0.0,0.0,0.0,0,0,0,0.0,0.0,128,20,0.0,Brute Force -Web
26883,370292,118648,22,17632.9523809524,712,118648,370712,59.3452599322,1944,1944,88.3636363636,88.3636363636,640,8621.2093023256,118.6905198645,976,102.4222222222,259,121.1363636364,104.75,121.1363636364,976,2665,2665,41511.6585858586,203.7441007388,4,32,137.8690011274,SSH-Bruteforce
225,46621,46621,80,46621.0,64,46621,46621,42.89912271,0,0,0.0,0.0,0,46621.0,42.89912271,0,0.0,46621,0.0,0.0,0.0,0,0,0,0.0,0.0,46621,32,0.0,DoS attacks-Hulk
2052,512,512,8080,512.0,40,512,512,3906.25,0,0,0.0,0.0,0,512.0,3906.25,0,0.0,512,0.0,0.0,0.0,0,0,0,0.0,0.0,512,20,0.0,Bot
-1,120000000,875949,80,1069.326954,894936,875949,119621329,935.1760337,3579744,3579744,32.0,32.0,32,1069.326954,935.1760337,32,32.0,0,0.0,32.00028605,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
2047,49,49,80,49.0,40,49,49,40816.3265306122,0,0,0.0,0.0,0,49.0,40816.3265306122,0,0.0,49,0.0,0.0,0.0,0,0,0,0.0,0.0,49,20,0.0,Brute Force -Web
-1,672151,550051,80,164.0593117,32784,550051,672151,6096.84431,131136,131136,32.0,32.0,32,164.0593117,6096.84431,32,32.0,1,0.0,32.00780869,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,21,21,47619.04762,0,0,0.0,0.0,0,21.0,95238.09524,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,DoS attacks-SlowHTTPTest
26883,381192,107843,22,17326.9090909091,744,107843,381242,60.3291347753,1944,1944,84.5217391304,84.5217391304,640,9077.1904761905,112.7892519712,976,104.75,279,133.25,107.1860465116,133.25,976,2665,2665,42227.5406976744,205.4934079178,5,32,135.9534912338,SSH-Bruteforce
225,1477,1477,80,1477.0,64,1477,1477,1354.096141,0,0,0.0,0.0,0,1477.0,1354.096141,0,0.0,1477,0.0,0.0,0.0,0,0,0,0.0,0.0,1477,32,0.0,DoS attacks-Hulk
-1,89479058,41990392,500,17895811.6,48,41990392,89479058,0.0670547962,3000,3000,500.0,500.0,500,17895811.6,0.0670547962,500,500.0,3999708,0.0,583.3333333333,0.0,0,0,0,0.0,0.0,3999708,8,0.0,Brute Force -Web
225,32629,32629,80,32629.0,64,32629,32629,61.29516688,0,0,0.0,0.0,0,32629.0,61.29516688,0,0.0,32629,0.0,0.0,0.0,0,0,0,0.0,0.0,32629,32,0.0,DoS attacks-Hulk
32738,821,821,80,821.0,40,821,821,2436.053593,0,0,0.0,0.0,0,821.0,2436.053593,0,0.0,821,0.0,0.0,0.0,0,0,0,0.0,0.0,821,20,0.0,DDOS attack-HOIC
26883,0,0,21,0.0,40,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,40,0.0,FTP-BruteForce
2052,508,508,8080,508.0,40,508,508,3937.007874,0,0,0.0,0.0,0,508.0,3937.007874,0,0.0,508,0.0,0.0,0.0,0,0,0,0.0,0.0,508,20,0.0,Bot
8192,556,506,8080,278.0,72,10157,11153,268.9859231,326,326,108.6666667,108.6666667,326,1858.833333,627.6338205,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878,Bot
2053,541,541,80,541.0,40,541,541,3696.8576709797,0,0,0.0,0.0,0,541.0,3696.8576709797,0,0.0,541,0.0,0.0,0.0,0,0,0,0.0,0.0,541,20,0.0,Brute Force -XSS
26883,0,0,21,0.0,40,22,22,45454.54545,0,0,0.0,0.0,0,22.0,90909.09091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,22,40,0.0,DoS attacks-SlowHTTPTest
-1,18398,18398,53,18398.0,16,18011,18744,106.7008109,74,74,37.0,37.0,37,6248.0,213.4016219,69,49.8,18398,69.0,62.25,69.0,69,138,138,307.2,17.52712184,346,8,0.0,Infilteration
8192,373,346,80,186.5,72,1011652,1012054,2.964268705,20,20,6.666666667,6.666666667,20,168675.6667,6.916626978,964,123.0,27,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,322,217,80,161.0,72,181,566,5300.35335689046,161,161,53.66666666666666,53.66666666666666,161,94.33333333333331,12367.491166077738,488,81.125,105,122.0,92.71428571428572,122.0,488,488,488,30202.125,173.78758586274222,1,20,92.95339333952974,Benign
8192,287,284,80,143.5,72,1234164,1234496,2.430141531,20,20,6.666666667,6.666666667,20,205749.3333,5.67033024,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,DoS attacks-SlowHTTPTest
2053,59,52,80,29.5,60,52,59,50847.4576271186,0,0,0.0,0.0,0,29.5,50847.4576271186,0,0.0,7,0.0,0.0,0.0,0,0,0,0.0,0.0,7,20,0.0,Brute Force -XSS
32738,19545,19545,80,19545.0,40,19545,19545,102.3279611,0,0,0.0,0.0,0,19545.0,102.3279611,0,0.0,19545,0.0,0.0,0.0,0,0,0,0.0,0.0,19545,20,0.0,DDOS attack-HOIC
65535,15760,15425,80,7880.0,72,15425,23551,127.383126,249,249,83.0,83.0,249,3925.166667,297.227294,935,148.0,335,233.75,169.1428571,233.75,935,935,935,108713.4286,329.7171948,2,20,143.760217,DDOS attack-HOIC
-1,120000000,680999,80,929.2072012,1032280,680999,119899322,1076.194576,4129120,4129120,32.0,32.0,32,929.2072012,1076.194576,32,32.0,0,0.0,32.00024799,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,6,6,166666.666666667,0,0,0.0,0.0,0,6.0,333333.333333333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,40,0.0,FTP-BruteForce
31755,0,0,53271,0.0,20,7,7,142857.1429,0,0,0.0,0.0,0,7.0,285714.2857,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,20,0.0,Infilteration
8192,117000000,10200000,443,1340196.839,1772,10200000,116597125,0.754735591,1025,1025,11.64772727,11.64772727,517,470149.6976,2.13555866,1460,833.24,13,1287.484472,836.5863454,1287.484472,1460,207285,207285,514905.5084,717.5691663,0,20,70.39691081,Infilteration
26883,0,0,21,0.0,40,22,22,45454.54545,0,0,0.0,0.0,0,22.0,90909.09091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,22,40,0.0,DoS attacks-SlowHTTPTest
241,0,0,22,0.0,32,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,32,0.0,SSH-Bruteforce
26883,379161,122574,22,18055.2857142857,712,122574,379662,57.946278532,1928,1928,87.6363636364,87.6363636364,640,9039.5714285714,113.2586353125,976,104.3863636364,189,126.9047619048,106.8139534884,126.9047619048,976,2665,2665,42227.9635306554,205.4944367389,3,32,137.7805520365,SSH-Bruteforce
2049,42400000,42400000,80,42400000.0,40,42400000,42429473,0.047137046,0,0,0.0,0.0,0,42400000.0,0.047137046,0,0.0,42400000,0.0,0.0,0.0,0,0,0,0.0,0.0,42400000,20,0.0,DDoS attacks-LOIC-HTTP
-1,120000000,646850,80,987.6501649,970568,646850,119821718,1012.512606,3882272,3882272,32.0,32.0,32,987.6501649,1012.512606,32,32.0,0,0.0,32.00026376,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,106674522,53247479,80,8205732.46153846,456,53247479,106674524,0.1312403325,2530,2530,180.7142857143,180.7142857143,230,6667157.75,0.1593632609,230,140.5555555556,147,0.0,148.8235294118,0.0,0,0,0,13311.4379084967,115.375204912,2,32,97.9375221341,DoS attacks-Slowloris
8192,157457,157456,445,78728.5,72,157401,157457,19.05282077011501,0,0,0.0,0.0,0,52485.66666666667,25.403761026820018,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,1,20,0.0,Benign
226,12081321,12081321,80,12081321.0,64,12081321,12081321,0.1655448109,0,0,0.0,0.0,0,12081321.0,0.1655448109,0,0.0,12081321,0.0,0.0,0.0,0,0,0,0.0,0.0,12081321,32,0.0,DoS attacks-GoldenEye
8192,335,332,80,167.5,72,1402244,1402614,2.138863579,20,20,6.666666667,6.666666667,20,233769.0,4.990681684,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,40,0.0,DoS attacks-SlowHTTPTest
26883,0,0,21,0.0,40,26,26,38461.5384615385,0,0,0.0,0.0,0,26.0,76923.0769230769,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,26,40,0.0,FTP-BruteForce
-1,120000000,633525,80,1055.299893,908360,633525,119822971,947.6062816,3633440,3633440,32.0,32.0,32,1055.299893,947.6062816,32,32.0,0,0.0,32.00028183,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,DoS attacks-SlowHTTPTest
221,5131103,5131103,80,5131103.0,64,5131103,5131103,0.3897797413,0,0,0.0,0.0,0,5131103.0,0.3897797413,0,0.0,5131103,0.0,0.0,0.0,0,0,0,0.0,0.0,5131103,32,0.0,DoS attacks-GoldenEye
211,81786756,81786756,80,81786756.0,64,81786754,81786756,0.024453837,8,8,4.0,4.0,8,40893378.0,0.0366807555,8,4.0,81786756,0.0,5.3333333333,0.0,0,0,0,21.3333333333,4.6188021535,2,32,5.6568542495,DoS attacks-Slowloris
8192,385,333,80,192.5,72,847149,847596,3.539422083,20,20,6.666666667,6.666666667,20,141266.0,8.258651527,964,123.0,52,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,119000000,940971,80,1321.20736,722576,940971,119332770,756.8918412,2890304,2890304,32.0,32.0,32,1321.20736,756.8918412,32,32.0,0,0.0,32.00035429,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
225,18630,18630,80,18630.0,64,18630,18630,107.3537305,0,0,0.0,0.0,0,18630.0,107.3537305,0,0.0,18630,0.0,0.0,0.0,0,0,0,0.0,0.0,18630,32,0.0,DoS attacks-Hulk
32738,6850,6850,80,6850.0,40,6850,6850,291.9708029,0,0,0.0,0.0,0,6850.0,291.9708029,0,0.0,6850,0.0,0.0,0.0,0,0,0,0.0,0.0,6850,20,0.0,DDOS attack-HOIC
2047,150,150,80,150.0,40,150,150,13333.3333333333,0,0,0.0,0.0,0,150.0,13333.3333333333,0,0.0,150,0.0,0.0,0.0,0,0,0,0.0,0.0,150,20,0.0,Brute Force -Web
-1,0,0,53,0.0,8,830,830,1204.819277,33,33,33.0,33.0,33,830.0,2409.638554,61,42.33333333,0,61.0,63.5,61.0,61,61,61,261.3333333,16.16580754,830,8,0.0,Infilteration
26883,0,0,21,0.0,40,19,19,52631.5789473684,0,0,0.0,0.0,0,19.0,105263.157894737,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,19,40,0.0,FTP-BruteForce
26883,6867,3396,80,2289.0,136,5003736,5010603,0.7983071099,309,309,77.25,77.25,309,715800.428571429,1.5966142199,662,107.8888888889,298,165.5,121.375,165.5,662,662,662,53620.6111111111,231.5612469977,5,32,154.5,DoS attacks-GoldenEye
226,2163376,2163376,80,2163376.0,64,2163376,2163376,0.9244809964,0,0,0.0,0.0,0,2163376.0,0.9244809964,0,0.0,2163376,0.0,0.0,0.0,0,0,0,0.0,0.0,2163376,32,0.0,DoS attacks-GoldenEye
219,4259058,4060553,55206,1064764.5,168,4060545,4259058,1.173968516,935,935,187.0,187.0,935,608436.8571,1.878349626,935,147.4444444,24,130.6666667,165.875,130.6666667,392,392,392,104028.7778,322.5349249,6,32,418.1447118,Benign
2049,33800000,33800000,80,33800000.0,40,33800000,33823372,0.05913071,0,0,0.0,0.0,0,33800000.0,0.05913071,0,0.0,33800000,0.0,0.0,0.0,0,0,0,0.0,0.0,33800000,20,0.0,DDoS attacks-LOIC-HTTP
8192,162001,161671,80,54000.3333333333,92,6195772,6357773,0.6291511194,97,97,24.25,24.25,97,908253.285714286,1.2583022388,232,36.5555555556,105,58.0,41.125,58.0,232,232,232,6400.7777777778,80.0048609634,40,20,48.5,Benign
-1,120000000,852216,80,1586.428384,603168,852216,119608768,630.3551258,2412672,2412672,32.0,32.0,32,1586.428384,630.3551258,32,32.0,0,0.0,32.00042443,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,376829,98719,22,17944.2380952381,712,98719,376868,58.3758769649,1912,1912,86.9090909091,86.9090909091,640,8764.3720930233,116.7517539298,976,101.7111111111,286,121.1363636364,104.0227272727,121.1363636364,976,2665,2665,41508.8464646465,203.7371995112,5,32,137.6880217811,SSH-Bruteforce
26883,0,0,21,0.0,40,3,3,333333.3333,0,0,0.0,0.0,0,3.0,666666.6667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,DoS attacks-SlowHTTPTest
2051,22,22,80,22.0,40,22,22,90909.0909090909,0,0,0.0,0.0,0,22.0,90909.0909090909,0,0.0,22,0.0,0.0,0.0,0,0,0,0.0,0.0,22,20,0.0,SQL Injection
241,0,0,22,0.0,32,6,6,166666.666666667,0,0,0.0,0.0,0,6.0,333333.333333333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,32,0.0,SSH-Bruteforce
-1,120000000,682892,80,1234.692293,775888,682892,119746632,809.926746,3103552,3103552,32.0,32.0,32,1234.692293,809.926746,32,32.0,0,0.0,32.00032994,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
-1,120000000,627824,80,1034.948942,924608,627824,119614224,966.2396004,3698432,3698432,32.0,32.0,32,1034.948942,966.2396004,32,32.0,0,0.0,32.00027687,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
225,2295,2295,80,2295.0,64,2295,2295,871.459695,0,0,0.0,0.0,0,2295.0,871.459695,0,0.0,2295,0.0,0.0,0.0,0,0,0,0.0,0.0,2295,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
2047,1041,1041,80,1041.0,40,1041,1041,1921.2295869356,0,0,0.0,0.0,0,1041.0,1921.2295869356,0,0.0,1041,0.0,0.0,0.0,0,0,0,0.0,0.0,1041,20,0.0,Brute Force -Web
32738,3155,3155,80,3155.0,40,3155,3155,633.9144216,0,0,0.0,0.0,0,3155.0,633.9144216,0,0.0,3155,0.0,0.0,0.0,0,0,0,0.0,0.0,3155,20,0.0,DDOS attack-HOIC
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
257,45,45,51551,45.0,40,45,45,44444.444444444445,0,0,0.0,0.0,0,45.0,44444.444444444445,0,0.0,45,0.0,0.0,0.0,0,0,0,0.0,0.0,45,20,0.0,Benign
26883,0,0,21,0.0,40,19,19,52631.5789473684,0,0,0.0,0.0,0,19.0,105263.157894737,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,19,40,0.0,FTP-BruteForce
-1,120000000,815666,80,1139.995473,839488,815666,119625425,877.204825,3357952,3357952,32.0,32.0,32,1139.995473,877.204825,32,32.0,0,0.0,32.00030495,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
